id,bridge_transaction_id,account_id,user_id,clean_description,provider_description,amount,date,booking_date,transaction_date,value_date,currency_code,category_id,operation_type,merchant_name,deleted,future,updated_at_bridge,created_at,updated_at
2107,10002106,1,3,Carte Barrierebet.fr Portomaso 19/05,Carte Barrierebet.fr Portomaso 19/05,-30.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.736597+00:00,2025-10-15 19:56:48.736597+00:00
2108,10002107,1,3,Ret DAB GAB Les Atlantes 2 21/05 17H10,Ret DAB GAB Les Atlantes 2 21/05 17H10,-50.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,17,carte,inconnu,False,False,,2025-10-15 19:56:48.736597+00:00,2025-10-15 19:56:48.736597+00:00
2109,10002108,1,3,Carte Cabinet Veterina Joue Les 21/05,Carte Cabinet Veterina Joue Les 21/05,-76.3,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.736597+00:00,2025-10-15 19:56:48.736597+00:00
2110,10002109,1,3,Carte Simple Pay Kyiv 20/05,Carte Simple Pay Kyiv 20/05,-6.25,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.736597+00:00,2025-10-15 19:56:48.736597+00:00
2111,10002110,1,3,ChÃ¨que 4061605,ChÃ¨que 4061605,-5000.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,19,Chèque,inconnu,False,False,,2025-10-15 19:56:48.736597+00:00,2025-10-15 19:56:48.736597+00:00
2112,10002111,1,3,Prlv Paypal (europe) S.a r.l. et Cie. 1036974976451 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core,Prlv Paypal (europe) S.a r.l. et Cie. 1036974976451 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core,-41.5,2024-09-18 00:00:00+00:00,2024-09-18 00:00:00+00:00,2024-09-18 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:48.736597+00:00,2025-10-15 19:56:48.736597+00:00
2113,10002112,1,3,Rejet Prlv Paypal (europe) S.a r.,Rejet Prlv Paypal (europe) S.a r.,41.5,2024-06-20 00:00:00+00:00,2024-06-20 00:00:00+00:00,2024-06-20 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:48.736597+00:00,2025-10-15 19:56:48.736597+00:00
2114,10002113,1,3,Priv Bouygues Telecom 06xxxxx076BT11504HJGN27 FR35ZZZ418323 Core,Priv Bouygues Telecom 06xxxxx076BT11504HJGN27 FR35ZZZ418323 Core,-41.49,2021-02-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,,EUR,18,Prélèvement,Bouygues,False,False,,2025-10-15 19:56:48.737597+00:00,2025-10-15 19:56:48.737597+00:00
2115,10002114,1,3,ChÃ¨que 4061604,ChÃ¨que 4061604,-65.65,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,19,Chèque,inconnu,False,False,,2025-10-15 19:56:48.737597+00:00,2025-10-15 19:56:48.737597+00:00
2116,10002115,1,3,Carte Pharmacie Vinci Tours 03/06,Carte Pharmacie Vinci Tours 03/06,-2.4,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,8,Carte,inconnu,False,False,,2025-10-15 19:56:48.737597+00:00,2025-10-15 19:56:48.737597+00:00
2117,10002116,1,3,Carte U Express 37 Tours 03/06,Carte U Express 37 Tours 03/06,-2.9,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,6,Carte,U Express,False,False,,2025-10-15 19:56:48.737597+00:00,2025-10-15 19:56:48.737597+00:00
2118,10002117,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 03/20,RÃ¨glement Assu. Caae PrÃªt Habitat 03/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.737597+00:00,2025-10-15 19:56:48.737597+00:00
2119,10002118,1,3,Virement Web Hounwanou William Virement d Virement depuis Ma BanqueHounwanou William,Virement Web Hounwanou William Virement d Virement depuis Ma BanqueHounwanou William,-40.0,2020-04-06 00:00:00+00:00,2020-04-06 00:00:00+00:00,2020-04-06 00:00:00+00:00,,EUR,4,Virement,inconnu,False,False,,2025-10-15 19:56:48.737597+00:00,2025-10-15 19:56:48.737597+00:00
2120,10002119,1,3,Carte U Express 37 Tours 07/06,Carte U Express 37 Tours 07/06,-7.37,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,6,Carte,U Express,False,False,,2025-10-15 19:56:48.737597+00:00,2025-10-15 19:56:48.737597+00:00
2121,10002120,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 05/20,RÃ¨glement Assu. Caae PrÃªt Habitat 05/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.737597+00:00,2025-10-15 19:56:48.737597+00:00
2122,10002121,1,3,Virement Web Katia maitre,Virement Web Katia maitre,-139.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,23,Virement,inconnu,False,False,,2025-10-15 19:56:48.738597+00:00,2025-10-15 19:56:48.738597+00:00
2123,10002122,1,3,Virement Web Notaires Loire Conse provisi provision sur frais,Virement Web Notaires Loire Conse provisi provision sur frais,-350.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,4,Virement,inconnu,False,False,,2025-10-15 19:56:48.738597+00:00,2025-10-15 19:56:48.738597+00:00
2124,10002123,1,3,Virement C.p.a.m. Tours 221590009144221590009144221590009144,Virement C.p.a.m. Tours 221590009144221590009144221590009144,36.72,2022-06-09 00:00:00+00:00,2022-06-09 00:00:00+00:00,2022-06-09 00:00:00+00:00,,EUR,5,Virement,CPAM,False,False,,2025-10-15 19:56:48.738597+00:00,2025-10-15 19:56:48.738597+00:00
2125,10002124,1,3,RÃ¨glement Assu. Caae PrÃ¨t Habitat 12/20,RÃ¨glement Assu. Caae PrÃ¨t Habitat 12/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.738597+00:00,2025-10-15 19:56:48.738597+00:00
2126,10002125,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 02/20,RÃ¨glement Assu. Caae PrÃªt Habitat 02/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.738597+00:00,2025-10-15 19:56:48.738597+00:00
2127,10002126,1,3,Carte Adobe Acropro Trial 24/05,Carte Adobe Acropro Trial 24/05,-17.99,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.738597+00:00,2025-10-15 19:56:48.738597+00:00
2128,10002127,1,3,Carte Google Youtubepremium Lond 28/04,Carte Google Youtubepremium Lond 28/04,-11.99,2021-12-28 00:00:00+00:00,2021-12-28 00:00:00+00:00,2021-12-28 00:00:00+00:00,,EUR,7,Carte,Google,False,False,,2025-10-15 19:56:48.738597+00:00,2025-10-15 19:56:48.738597+00:00
2129,10002128,1,3,Virement C.p.a.m. Tours 221180008404221180008404221180008404,Virement C.p.a.m. Tours 221180008404221180008404221180008404,45.96,2022-04-29 00:00:00+00:00,2022-04-29 00:00:00+00:00,2022-04-29 00:00:00+00:00,,EUR,5,Virement,CPAM,False,False,,2025-10-15 19:56:48.738597+00:00,2025-10-15 19:56:48.738597+00:00
2130,10002129,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 01/20,RÃ¨glement Assu. Caae PrÃªt Habitat 01/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.739597+00:00,2025-10-15 19:56:48.739597+00:00
2131,10002130,1,3,Virement Vir Inst de Claudie Hounwanou,Virement Vir Inst de Claudie Hounwanou,800.0,2022-03-31 00:00:00+00:00,2022-03-31 00:00:00+00:00,2022-03-31 00:00:00+00:00,,EUR,9,Virement,inconnu,False,False,,2025-10-15 19:56:48.739597+00:00,2025-10-15 19:56:48.739597+00:00
2132,10002131,1,3,Carte Family Park Saint-martin-I 30/04,Carte Family Park Saint-martin-I 30/04,-37.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.739597+00:00,2025-10-15 19:56:48.739597+00:00
2133,10002132,1,3,Carte U Express 37 Tours 29/04,Carte U Express 37 Tours 29/04,-6.59,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,6,Carte,U Express,False,False,,2025-10-15 19:56:48.739597+00:00,2025-10-15 19:56:48.739597+00:00
2134,10002133,1,3,Ret DAB Joue-la Rabiere 01/05 15H56,Ret DAB Joue-la Rabiere 01/05 15H56,-30.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,17,carte,inconnu,False,False,,2025-10-15 19:56:48.739597+00:00,2025-10-15 19:56:48.739597+00:00
2135,10002134,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 04/21,RÃ¨glement Assu. Caae PrÃªt Habitat 04/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.739597+00:00,2025-10-15 19:56:48.739597+00:00
2136,10002135,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 01/21,RÃ¨glement Assu. Caae PrÃªt Habitat 01/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.739597+00:00,2025-10-15 19:56:48.739597+00:00
2137,10002136,1,3,RÃ¨glement Assu. Caae PrÃ¨t Habitat 03/21,RÃ¨glement Assu. Caae PrÃ¨t Habitat 03/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.740597+00:00,2025-10-15 19:56:48.740597+00:00
2138,10002137,1,3,RÃ¨glement Assu. Caae PrÃ¨t Habitat 02/21,RÃ¨glement Assu. Caae PrÃ¨t Habitat 02/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.740597+00:00,2025-10-15 19:56:48.740597+00:00
2139,10002138,1,3,Virement Viasante 9601124 /00000001/0046316396Ergrp -9601124,Virement Viasante 9601124 /00000001/0046316396Ergrp -9601124,7.5,2022-08-16 00:00:00+00:00,2022-08-16 00:00:00+00:00,2022-08-16 00:00:00+00:00,,EUR,22,Virement,Viasante,False,False,,2025-10-15 19:56:48.740597+00:00,2025-10-15 19:56:48.740597+00:00
2140,10002139,1,3,Carte Maty Vad Besancon 04/05,Carte Maty Vad Besancon 04/05,-47.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.740597+00:00,2025-10-15 19:56:48.740597+00:00
2141,10002140,1,3,RÃ¨glement Assu. Caae PrÃ¨t Habitat 04/20,RÃ¨glement Assu. Caae PrÃ¨t Habitat 04/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.740597+00:00,2025-10-15 19:56:48.740597+00:00
2142,10002141,1,3,Virement Web Katia maitre Virement depuis Virement depuis Ma Banque,Virement Web Katia maitre Virement depuis Virement depuis Ma Banque,-109.0,2021-08-08 00:00:00+00:00,2021-08-08 00:00:00+00:00,2021-08-08 00:00:00+00:00,,EUR,23,Virement,inconnu,False,False,,2025-10-15 19:56:48.740597+00:00,2025-10-15 19:56:48.740597+00:00
2143,10002142,1,3,Carte Cultura Chambray Les Tou 07/05,Carte Cultura Chambray Les Tou 07/05,-58.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,3,Carte,Cultura,False,False,,2025-10-15 19:56:48.740597+00:00,2025-10-15 19:56:48.740597+00:00
2144,10002143,1,3,Carte Pharmacie De Lepend Joue L 07/05,Carte Pharmacie De Lepend Joue L 07/05,-2.5,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,8,Carte,inconnu,False,False,,2025-10-15 19:56:48.740597+00:00,2025-10-15 19:56:48.740597+00:00
2145,10002144,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 07/20,RÃ¨glement Assu. Caae PrÃªt Habitat 07/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.741597+00:00,2025-10-15 19:56:48.741597+00:00
2146,10002145,1,3,RÃ¨glement Assu. Caae PrÃ¨t Habitat 08/20,RÃ¨glement Assu. Caae PrÃ¨t Habitat 08/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.741597+00:00,2025-10-15 19:56:48.741597+00:00
2147,10002146,1,3,Carte Amazon Payments PAYLI24415 16/06,Carte Amazon Payments PAYLI24415 16/06,-13.89,2021-11-29 00:00:00+00:00,2021-11-29 00:00:00+00:00,2021-11-29 00:00:00+00:00,,EUR,1,Carte,Amazon,False,False,,2025-10-15 19:56:48.741597+00:00,2025-10-15 19:56:48.741597+00:00
2148,10002147,1,3,Carte Cabinet Veterina Joue Les 17/06,Carte Cabinet Veterina Joue Les 17/06,-58.3,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.741597+00:00,2025-10-15 19:56:48.741597+00:00
2149,10002148,1,3,Carte Carrefour City Joue Les To 19/06,Carte Carrefour City Joue Les To 19/06,-1.81,2021-07-12 00:00:00+00:00,2021-07-12 00:00:00+00:00,2021-07-12 00:00:00+00:00,,EUR,6,Carte,Carrefour,False,False,,2025-10-15 19:56:48.741597+00:00,2025-10-15 19:56:48.741597+00:00
2150,10002149,1,3,Carte Casino Shop Joue L Tours 18/06,Carte Casino Shop Joue L Tours 18/06,-4.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,6,Carte,Casino,False,False,,2025-10-15 19:56:48.741597+00:00,2025-10-15 19:56:48.741597+00:00
2151,10002150,1,3,Carte Castorama CHAMBRAY1412/ 17/06,Carte Castorama CHAMBRAY1412/ 17/06,-33.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,21,Carte,Castorama,False,False,,2025-10-15 19:56:48.896193+00:00,2025-10-15 19:56:48.896193+00:00
2152,10002151,1,3,Carte Leclerc Joue Distri 18/06,Carte Leclerc Joue Distri 18/06,-37.16,2021-12-27 00:00:00+00:00,2021-12-27 00:00:00+00:00,2021-12-27 00:00:00+00:00,,EUR,6,Carte,Leclerc,False,False,,2025-10-15 19:56:48.896193+00:00,2025-10-15 19:56:48.896193+00:00
2153,10002152,1,3,Carte U Express 37 Tours 17/06,Carte U Express 37 Tours 17/06,-4.32,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,6,Carte,U Express,False,False,,2025-10-15 19:56:48.896193+00:00,2025-10-15 19:56:48.896193+00:00
2154,10002153,1,3,Carte Amazon Eu SARL PAYLI209040 19/06,Carte Amazon Eu SARL PAYLI209040 19/06,-20.99,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,1,Carte,Amazon,False,False,,2025-10-15 19:56:48.897191+00:00,2025-10-15 19:56:48.897191+00:00
2155,10002154,1,3,Carte Bienjoue 20/06,Carte Bienjoue 20/06,-10.87,2021-04-16 00:00:00+00:00,2021-04-16 00:00:00+00:00,2021-04-16 00:00:00+00:00,,EUR,6,Carte,Leclerc,False,False,,2025-10-15 19:56:48.897191+00:00,2025-10-15 19:56:48.897191+00:00
2156,10002155,1,3,RÃ¨glement Assu. Caae PrÃ¨t Habitat 09/20,RÃ¨glement Assu. Caae PrÃ¨t Habitat 09/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.897191+00:00,2025-10-15 19:56:48.897191+00:00
2157,10002156,1,3,Carte Lidl 3343 Joue Les Tours,Carte Lidl 3343 Joue Les Tours,-20.26,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00,,EUR,6,Carte,Lidl,False,False,,2025-10-15 19:56:48.897191+00:00,2025-10-15 19:56:48.897191+00:00
2158,10002157,1,3,Carte New Lara St Jean De Braye,Carte New Lara St Jean De Braye,-8.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.897191+00:00,2025-10-15 19:56:48.897191+00:00
2159,10002158,1,3,Carte La Poste L371220 Joue Les,Carte La Poste L371220 Joue Les,-16.35,2021-12-02 00:00:00+00:00,2021-12-02 00:00:00+00:00,2021-12-02 00:00:00+00:00,,EUR,15,Carte,La poste,False,False,,2025-10-15 19:56:48.897191+00:00,2025-10-15 19:56:48.897191+00:00
2160,10002159,1,3,Carte Le Meeting Potes St Jean D,Carte Le Meeting Potes St Jean D,-23.4,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.898201+00:00,2025-10-15 19:56:48.898201+00:00
2161,10002160,1,3,RÃ¨glement Assu. Caae PrÃ¨t Habitat 10/20,RÃ¨glement Assu. Caae PrÃ¨t Habitat 10/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.898201+00:00,2025-10-15 19:56:48.898201+00:00
2162,10002161,1,3,Carte Google Youtube Music Londo 04/04,Carte Google Youtube Music Londo 04/04,-9.99,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,7,Carte,Google,False,False,,2025-10-15 19:56:48.898201+00:00,2025-10-15 19:56:48.898201+00:00
2163,10002162,1,3,Virement Viasante 9601124 /00000001/0046404307Ergrp -9601124,Virement Viasante 9601124 /00000001/0046404307Ergrp -9601124,15.74,2022-08-19 00:00:00+00:00,2022-08-19 00:00:00+00:00,2022-08-19 00:00:00+00:00,,EUR,22,Virement,Viasante,False,False,,2025-10-15 19:56:48.898201+00:00,2025-10-15 19:56:48.898201+00:00
2164,10002163,1,3,RÃ¨glement Assu. Caae PrÃ¨t Habitat 11/20,RÃ¨glement Assu. Caae PrÃ¨t Habitat 11/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.899211+00:00,2025-10-15 19:56:48.899211+00:00
2165,10002164,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 10/21,RÃ¨glement Assu. Caae PrÃªt Habitat 10/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.899211+00:00,2025-10-15 19:56:48.899211+00:00
2166,10002165,1,3,RÃ¨glement Assu. Caae PrÃ©t Habitat 09/21,RÃ¨glement Assu. Caae PrÃ©t Habitat 09/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.899211+00:00,2025-10-15 19:56:48.899211+00:00
2167,10002166,1,3,Carte Maty Vad Besancon 04/04,Carte Maty Vad Besancon 04/04,-47.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.899211+00:00,2025-10-15 19:56:48.899211+00:00
2168,10002167,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 08/21,RÃ¨glement Assu. Caae PrÃªt Habitat 08/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.899211+00:00,2025-10-15 19:56:48.899211+00:00
2169,10002168,1,3,Virement Web Katia maitre,Virement Web Katia maitre,-182.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,23,Virement,inconnu,False,False,,2025-10-15 19:56:48.900198+00:00,2025-10-15 19:56:48.900198+00:00
2170,10002169,1,3,RÃ¨glement Assu. Caae PrÃ¨t Habitat 12/21,RÃ¨glement Assu. Caae PrÃ¨t Habitat 12/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.900198+00:00,2025-10-15 19:56:48.900198+00:00
2171,10002170,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 06/21,RÃ¨glement Assu. Caae PrÃªt Habitat 06/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.900198+00:00,2025-10-15 19:56:48.900198+00:00
2172,10002171,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 05/21,RÃ¨glement Assu. Caae PrÃªt Habitat 05/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.900198+00:00,2025-10-15 19:56:48.900198+00:00
2173,10002172,1,3,RÃ¨glement Assu. Caae PrÃ¨t Habitat 07/21,RÃ¨glement Assu. Caae PrÃ¨t Habitat 07/21,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.900198+00:00,2025-10-15 19:56:48.900198+00:00
2174,10002173,1,3,RÃ¨glement Assu. Caae PrÃªt Habitat 06/20,RÃ¨glement Assu. Caae PrÃªt Habitat 06/20,-41.35,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Prélèvement,Caae,False,False,,2025-10-15 19:56:48.901203+00:00,2025-10-15 19:56:48.901203+00:00
2175,10002174,1,3,Virement Viasante 9601124 /00000001/0046679931Ergrp -9601124,Virement Viasante 9601124 /00000001/0046679931Ergrp -9601124,15.74,2022-09-02 00:00:00+00:00,2022-09-02 00:00:00+00:00,2022-09-02 00:00:00+00:00,,EUR,22,Virement,Viasante,False,False,,2025-10-15 19:56:48.901203+00:00,2025-10-15 19:56:48.901203+00:00
2176,10002175,1,3,Carte Amazon Digital PAYLI294842 17/04,Carte Amazon Digital PAYLI294842 17/04,-12.99,2021-08-16 00:00:00+00:00,2021-08-16 00:00:00+00:00,2021-08-16 00:00:00+00:00,,EUR,1,Carte,Amazon,False,False,,2025-10-15 19:56:48.901203+00:00,2025-10-15 19:56:48.901203+00:00
2177,10002176,1,3,Prlv Paypal Europe S.a.r.l. et Cie S. 1029130350464 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core,Prlv Paypal Europe S.a.r.l. et Cie S. 1029130350464 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core,-41.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:48.901203+00:00,2025-10-15 19:56:48.901203+00:00
2178,10002177,1,3,Virement C.p.a.m. Tours 221100008020221100008020221100008020,Virement C.p.a.m. Tours 221100008020221100008020221100008020,36.22,2022-04-21 00:00:00+00:00,2022-04-21 00:00:00+00:00,2022-04-21 00:00:00+00:00,,EUR,5,Virement,CPAM,False,False,,2025-10-15 19:56:48.901203+00:00,2025-10-15 19:56:48.901203+00:00
2179,10002178,1,3,"Prlv Paypal (europe) S.a r.l. et Cie, 1029721091897 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core","Prlv Paypal (europe) S.a r.l. et Cie, 1029721091897 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core",-41.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:48.902199+00:00,2025-10-15 19:56:48.902199+00:00
2180,10002179,1,3,Virement CPAM Loir Et Cher Salaire 0422 02025 Salaire 0422 02025,Virement CPAM Loir Et Cher Salaire 0422 02025 Salaire 0422 02025,1.5,2022-04-25 00:00:00+00:00,2022-04-25 00:00:00+00:00,2022-04-25 00:00:00+00:00,,EUR,5,Virement,CPAM,False,False,,2025-10-15 19:56:48.902199+00:00,2025-10-15 19:56:48.902199+00:00
2181,10002180,1,3,Carte Amazon Digital PAYLI294842 23/04,Carte Amazon Digital PAYLI294842 23/04,-1.99,2021-07-26 00:00:00+00:00,2021-07-26 00:00:00+00:00,2021-07-26 00:00:00+00:00,,EUR,1,Carte,Amazon,False,False,,2025-10-15 19:56:48.902199+00:00,2025-10-15 19:56:48.902199+00:00
2182,10002181,1,3,Carte Phnom Penh Joue Les Tours 22/04,Carte Phnom Penh Joue Les Tours 22/04,-14.81,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:48.902199+00:00,2025-10-15 19:56:48.902199+00:00
